#TalkParam=TALK_PARAM_ST
ID,Name,PcGenderFemale1,PcGenderMale1,SpEffectId0,AnimationId0,SpEffectId1,AnimationId1,SpEffectId2,AnimationId2,EventFlagId,EventID_Female,EventID_Male,TalkTime[0.0 - 1.0]
40000101,,30000101,30000101,-1,-1,-1,-1,0,-1,-1,30000101,30000101,0
40000102,,30000102,30000102,-1,-1,-1,-1,0,-1,-1,30000102,30000102,0
40000103,,30000103,30000103,-1,-1,-1,-1,0,-1,-1,30000103,30000103,0
40000200,,30000200,30000200,-1,-1,-1,-1,0,-1,-1,30000200,30000200,0
40000201,,30000201,30000201,-1,-1,-1,-1,0,-1,-1,30000201,30000201,0
40000202,,30000202,30000202,-1,-1,-1,-1,0,-1,-1,30000202,30000202,0
40000203,,30000203,30000203,-1,-1,-1,-1,0,-1,-1,30000203,30000203,0
40000300,,30000300,30000300,-1,-1,-1,-1,0,-1,-1,30000300,30000300,0
40000301,,30000301,30000301,-1,-1,-1,-1,0,-1,-1,30000301,30000301,0
40000400,,30000400,30000400,-1,-1,-1,-1,0,-1,-1,30000400,30000400,0
40000500,,30000401,30000401,-1,-1,-1,-1,0,-1,-1,30000401,30000401,0
40000600,,30000402,30000402,-1,-1,-1,-1,0,-1,-1,30000402,30000402,0
40000700,,30000502,30000502,-1,-1,-1,-1,0,-1,-1,30000502,30000502,0
40000701,,30000503,30000503,-1,-1,-1,-1,0,-1,-1,30000503,30000503,0
40000800,,30000602,30000602,-1,-1,-1,-1,0,-1,-1,30000602,30000602,0
40000801,,30000603,30000603,-1,-1,-1,-1,0,-1,-1,30000603,30000603,0
41000000,,31000000,31000000,-1,-1,-1,-1,0,-1,-1,31000000,31000000,0
41000001,,31000001,31000001,-1,-1,-1,-1,0,-1,-1,31000001,31000001,0
41000002,,31000002,31000002,-1,-1,-1,-1,0,-1,-1,31000002,31000002,0
41000100,,31000100,31000100,-1,-1,-1,-1,0,-1,-1,31000100,31000100,0
41000101,,31000101,31000101,-1,-1,-1,-1,0,-1,-1,31000101,31000101,0
41000102,,31000102,31000102,-1,-1,-1,-1,0,-1,-1,31000102,31000102,0
41000103,,31000103,31000103,-1,-1,-1,-1,0,-1,-1,31000103,31000103,0
41000200,,31000200,31000200,-1,-1,-1,-1,0,-1,-1,31000200,31000200,0
41000201,,31000201,31000201,-1,-1,-1,-1,0,-1,-1,31000201,31000201,0
41000202,,31000202,31000202,-1,-1,-1,-1,0,-1,-1,31000202,31000202,0
41000203,,31000203,31000203,-1,-1,-1,-1,0,-1,-1,31000203,31000203,0
41000300,,31000300,31000300,-1,-1,-1,-1,0,-1,-1,31000300,31000300,0
41000301,,31000301,31000301,-1,-1,-1,-1,0,-1,-1,31000301,31000301,0
41000350,,31000302,31000302,-1,-1,-1,-1,0,-1,-1,31000302,31000302,0
41000351,,31000303,31000303,-1,-1,-1,-1,0,-1,-1,31000303,31000303,0
41000352,,31000304,31000304,-1,-1,-1,-1,0,-1,-1,31000304,31000304,0
41000380,,31000300,31000300,-1,-1,-1,-1,0,-1,-1,31000300,31000300,0
41000381,,31000302,31000302,-1,-1,-1,-1,0,-1,-1,31000302,31000302,0
41000382,,31000303,31000303,-1,-1,-1,-1,0,-1,-1,31000303,31000303,0
41000383,,31000304,31000304,-1,-1,-1,-1,0,-1,-1,31000304,31000304,0
41000400,,31000400,31000400,-1,-1,-1,-1,0,-1,-1,31000400,31000400,0
41000401,,31000401,31000401,-1,-1,-1,-1,0,-1,-1,31000401,31000401,0
41000450,,31000402,31000402,-1,-1,-1,-1,0,-1,-1,31000402,31000402,0
41000451,,31000403,31000403,-1,-1,-1,-1,0,-1,-1,31000403,31000403,0
41000452,,31000404,31000404,-1,-1,-1,-1,0,-1,-1,31000404,31000404,0
41000600,,31000600,31000600,-1,-1,-1,-1,0,-1,-1,31000600,31000600,0
41000601,,31000601,31000601,-1,-1,-1,-1,0,-1,-1,31000601,31000601,0
41000602,,31000602,31000602,-1,-1,-1,-1,0,-1,-1,31000602,31000602,0
41000700,,31000700,31000700,-1,-1,-1,-1,0,-1,-1,31000700,31000700,0
41000800,,31000802,31000802,-1,-1,-1,-1,0,-1,-1,31000802,31000802,0
41000801,,31000803,31000803,-1,-1,-1,-1,0,-1,-1,31000803,31000803,0
60000000,,50000000,531000000,-1,30003,-1,-1,0,-1,-1,50000000,531000000,0
60000100,,50000100,531001202,-1,30003,-1,-1,0,-1,-1,50000100,531001202,0
61000000,,51000000,51100000,-1,-1,-1,-1,0,-1,-1,51000000,51100000,0
61000001,,51000001,51100001,-1,-1,-1,-1,0,-1,-1,51000001,51100001,0
61000002,,51000002,51100002,-1,-1,-1,-1,0,-1,-1,51000002,51100002,0
61000003,,51000003,51100003,-1,-1,-1,-1,0,-1,-1,51000003,51100003,0
61000004,,51000004,51100004,-1,-1,-1,-1,0,-1,-1,51000004,51100004,0
61000100,,51000100,51100100,150,91130,-1,-1,0,-1,-1,51000100,51100100,0
61000101,,51000101,51100101,-1,-1,-1,-1,0,-1,-1,51000101,51100101,0
61000102,,51000102,51100102,-1,-1,-1,-1,0,-1,-1,51000102,51100102,0
61000103,,51000103,51100103,-1,-1,-1,-1,0,-1,-1,51000103,51100103,0
61000104,,51000104,51100104,-1,-1,-1,-1,0,-1,-1,51000104,51100104,0
61000110,,51000105,51100105,-1,-1,-1,-1,0,-1,-1,51000105,51100105,0
61000200,,51000200,51100200,150,91130,-1,-1,0,-1,-1,51000200,51100200,0
61000201,,51000201,51100201,-1,-1,-1,-1,0,-1,-1,51000201,51100201,0
61000202,,51000202,51100202,-1,-1,-1,-1,0,-1,-1,51000202,51100202,0
61000203,,51000203,51100203,-1,-1,-1,-1,0,-1,-1,51000203,51100203,0
61000204,,51000204,51100204,-1,-1,-1,-1,0,-1,-1,51000204,51100204,0
61000205,,51000205,51100205,-1,-1,-1,-1,0,-1,-1,51000205,51100205,0
61000300,,51000300,51100300,-1,-1,-1,-1,0,-1,-1,51000300,51100300,0
61000301,,51000301,51100301,-1,-1,-1,-1,0,-1,-1,51000301,51100301,0
61000302,,51000302,51100302,-1,-1,-1,-1,0,-1,-1,51000302,51100302,0
61000303,,51000303,51100303,-1,-1,-1,-1,0,-1,-1,51000303,51100303,0
61000304,,51000304,51100304,-1,-1,-1,-1,0,-1,-1,51000304,51100304,0
61000305,,51000305,51100305,-1,-1,-1,-1,0,-1,-1,51000305,51100305,0
61000306,,51000306,51100306,-1,-1,-1,-1,0,-1,-1,51000306,51100306,0
61000400,,51000400,51100400,-1,-1,-1,-1,0,-1,-1,51000400,51100400,0
61000401,,51000401,51100401,-1,-1,-1,-1,0,-1,-1,51000401,51100401,0
61000402,,51000402,51100402,-1,-1,-1,-1,0,-1,-1,51000402,51100402,0
61000500,,51000500,51100500,150,91130,-1,-1,0,-1,-1,51000500,51100500,0
61000501,,51000501,51100501,-1,-1,-1,-1,0,-1,-1,51000501,51100501,0
61000502,,51000502,51100502,-1,-1,-1,-1,0,-1,-1,51000502,51100502,0
61000503,,51000503,51100503,-1,-1,-1,-1,0,-1,-1,51000503,51100503,0
61000504,,51000504,51100504,-1,-1,-1,-1,0,-1,-1,51000504,51100504,0
61000505,,51000505,51100505,-1,-1,-1,-1,0,-1,-1,51000505,51100505,0
61000700,,51000700,51100700,-1,-1,-1,-1,0,-1,-1,51000700,51100700,0
61000701,,51000701,51100701,-1,-1,-1,-1,0,-1,-1,51000701,51100701,0
61000710,,51000702,51100702,-1,-1,-1,-1,0,-1,-1,51000702,51100702,0
61000711,,51000703,51100703,-1,-1,-1,-1,0,-1,-1,51000703,51100703,0
61000800,,51000800,51100800,-1,-1,-1,-1,0,-1,-1,51000800,51100800,0
61000801,,51000801,51100801,-1,-1,-1,-1,0,-1,-1,51000801,51100801,0
61000820,,51000803,51100803,-1,-1,-1,-1,0,-1,-1,51000803,51100803,0
61001000,,51001000,51101000,-1,-1,-1,-1,0,-1,-1,51001000,51101000,0
61001001,,51001001,51101001,-1,-1,-1,-1,0,-1,-1,51001001,51101001,0
61001002,,51001002,51101002,-1,-1,-1,-1,0,-1,-1,51001002,51101002,0
61001100,,51001100,51101100,-1,-1,-1,-1,0,-1,-1,51001100,51101100,0
61001101,,51001101,51101101,-1,-1,-1,-1,0,-1,-1,51001101,51101101,0
61001102,,51001102,51101102,-1,-1,-1,-1,0,-1,-1,51001102,51101102,0
61001200,,51001200,51101200,150,91130,-1,-1,0,-1,-1,51001200,51101200,0
61001201,,51001201,51101201,-1,-1,-1,-1,0,-1,-1,51001201,51101201,0
61001202,,51000102,51100102,-1,-1,-1,-1,0,-1,-1,51000102,51100102,0
61001203,,51000103,51100103,-1,-1,-1,-1,0,-1,-1,51000103,51100103,0
61001204,,51000104,51100104,-1,-1,-1,-1,0,-1,-1,51000104,51100104,0
61001300,,51001300,51101300,150,91130,-1,-1,0,-1,-1,51001300,51101300,0
61001301,,51001301,51101301,-1,-1,-1,-1,0,-1,-1,51001301,51101301,0
61001302,,51001302,51101302,-1,-1,-1,-1,0,-1,-1,51001302,51101302,0
61001303,,51000202,51100202,-1,-1,-1,-1,0,-1,-1,51000202,51100202,0
61001304,,51000203,51100203,-1,-1,-1,-1,0,-1,-1,51000203,51100203,0
61001305,,51000204,51100204,-1,-1,-1,-1,0,-1,-1,51000204,51100204,0
61001306,,51000205,51100205,-1,-1,-1,-1,0,-1,-1,51000205,51100205,0
61001400,,51001400,51101400,150,91130,-1,-1,0,-1,-1,51001400,51101400,0
61001401,,51001401,51101401,-1,-1,-1,-1,0,-1,-1,51001401,51101401,0
61001402,,51000502,51100502,-1,-1,-1,-1,0,-1,-1,51000502,51100502,0
61001403,,51000503,51100503,-1,-1,-1,-1,0,-1,-1,51000503,51100503,0
61001404,,51000504,51100504,-1,-1,-1,-1,0,-1,-1,51000504,51100504,0
61001405,,51000505,51100505,-1,-1,-1,-1,0,-1,-1,51000505,51100505,0
61001500,,51000002,51100002,-1,-1,-1,-1,0,-1,-1,51000002,51100002,0
61001501,,51000003,51100003,-1,-1,-1,-1,0,-1,-1,51000003,51100003,0
62000000,,52000000,52000000,-1,-1,-1,-1,0,-1,-1,52000000,52000000,0
62000001,,52000001,52000001,-1,-1,-1,-1,0,-1,-1,52000001,52000001,0
62000002,,52000002,52000002,-1,-1,-1,-1,0,-1,-1,52000002,52000002,0
62000003,,52000003,52000003,-1,-1,-1,-1,0,-1,-1,52000003,52000003,0
62000004,,52000004,52000004,-1,-1,-1,-1,0,-1,-1,52000004,52000004,0
62000005,,52000006,52000006,-1,-1,-1,-1,0,-1,-1,52000006,52000006,0
62000100,,52000101,52000101,-1,-1,-1,-1,0,-1,-1,52000101,52000101,0
62000101,,52000102,52000102,-1,-1,-1,-1,0,-1,-1,52000102,52000102,0
62000200,,52000200,52000200,-1,-1,-1,-1,0,-1,-1,52000200,52000200,0
62000201,,52000201,52000201,-1,-1,-1,-1,0,-1,-1,52000201,52000201,0
62000300,,52000300,52000300,-1,-1,-1,-1,0,-1,-1,52000300,52000300,0
62000301,,52000301,52000301,-1,-1,-1,-1,0,-1,-1,52000301,52000301,0
62000302,,52000302,52000302,-1,-1,-1,-1,0,-1,-1,52000302,52000302,0
62000303,,52000303,52000303,-1,-1,-1,-1,0,-1,-1,52000303,52000303,0
62000400,,52000400,52000400,-1,-1,-1,-1,0,-1,-1,52000400,52000400,0
62000401,,52000401,52000401,-1,-1,-1,-1,0,-1,-1,52000401,52000401,0
62000402,,52000402,52000402,-1,-1,-1,-1,0,-1,-1,52000402,52000402,0
62000500,,52000500,52000500,-1,-1,-1,-1,0,-1,-1,52000500,52000500,0
62000501,,52000501,52000501,-1,-1,-1,-1,0,-1,-1,52000501,52000501,0
62000502,,52000502,52000502,-1,-1,-1,-1,0,-1,-1,52000502,52000502,0
62000503,,52000503,52000503,-1,-1,-1,-1,0,-1,-1,52000503,52000503,0
62000504,,52000504,52000504,-1,-1,-1,-1,0,-1,-1,52000504,52000504,0
62000505,,52000506,52000506,-1,-1,-1,-1,0,-1,-1,52000506,52000506,0
62000600,,52000600,52000600,-1,-1,-1,-1,0,-1,-1,52000600,52000600,0
62000601,,52000601,52000601,-1,-1,-1,-1,0,-1,-1,52000601,52000601,0
62000602,,52000602,52000602,-1,-1,-1,-1,0,-1,-1,52000602,52000602,0
62000700,,52000700,52000700,-1,-1,-1,-1,0,-1,-1,52000700,52000700,0
62000701,,52000701,52000701,-1,-1,-1,-1,0,-1,-1,52000701,52000701,0
62000800,,52000800,52000800,-1,-1,-1,-1,0,-1,-1,52000800,52000800,0
62000801,,52000801,52000801,-1,-1,-1,-1,0,-1,-1,52000801,52000801,0
62000802,,52000802,52000802,-1,-1,-1,-1,0,-1,-1,52000802,52000802,0
62000803,,52000803,52000803,-1,-1,-1,-1,0,-1,-1,52000803,52000803,0
62001100,,52001100,52001100,-1,-1,-1,-1,0,-1,-1,52001100,52001100,0
62001101,,52001101,52001101,-1,-1,-1,-1,0,-1,-1,52001101,52001101,0
62001102,,52001102,52001102,-1,-1,-1,-1,0,-1,-1,52001102,52001102,0
62001200,,52001200,52001200,-1,-1,-1,-1,0,-1,-1,52001200,52001200,0
62001201,,52001201,52001201,-1,-1,-1,-1,0,-1,-1,52001201,52001201,0
63000000,,53000000,53000000,-1,20000,-1,-1,0,-1,-1,53000000,53000000,0
63000001,,53000001,53000001,-1,-1,-1,-1,0,-1,-1,53000001,53000001,0
63000002,,53000002,53000002,-1,-1,-1,-1,0,-1,-1,53000002,53000002,0
63000100,,53000100,53000100,-1,30001,-1,-1,0,-1,-1,53000100,53000100,0
63000101,,53000101,53000101,-1,-1,-1,-1,0,-1,-1,53000101,53000101,0
63000200,,53000200,53000200,-1,30001,-1,-1,0,-1,-1,53000200,53000200,0
63000201,,53000201,53000201,-1,-1,-1,-1,0,-1,-1,53000201,53000201,0
63000300,,53000300,53000300,-1,20000,-1,-1,0,-1,-1,53000300,53000300,0
63000301,,53000301,53000301,-1,-1,-1,-1,0,-1,-1,53000301,53000301,0
63000400,,53000400,53000400,-1,30000,-1,-1,0,-1,-1,53000400,53000400,0
63000401,,53000401,53000401,-1,-1,-1,-1,0,-1,-1,53000401,53000401,0
63000402,,53000402,53000402,-1,-1,-1,-1,0,-1,-1,53000402,53000402,0
63000450,,53000403,53000403,-1,30004,-1,-1,0,-1,-1,53000403,53000403,0
63000451,,53000404,53000404,-1,-1,-1,-1,0,-1,-1,53000404,53000404,0
63000452,,53000405,53000405,-1,-1,-1,-1,0,-1,-1,53000405,53000405,0
63000500,,53000500,53000500,-1,30000,-1,-1,0,-1,-1,53000500,53000500,0
63000501,,53000501,53000501,-1,-1,-1,-1,0,-1,-1,53000501,53000501,0
63000502,,53000502,53000502,-1,-1,-1,-1,0,-1,-1,53000502,53000502,0
63000503,,53000503,53000503,-1,-1,-1,-1,0,-1,-1,53000503,53000503,0
63000600,,53000600,53000600,-1,-1,-1,-1,0,-1,-1,53000600,53000600,0
63000601,,53000601,53000601,-1,-1,-1,-1,0,-1,-1,53000601,53000601,0
63000602,,53000602,53000602,-1,-1,-1,-1,0,-1,-1,53000602,53000602,0
63000700,,53000700,53000700,-1,30000,-1,-1,0,-1,-1,53000700,53000700,0
63000701,,53000701,53000701,-1,-1,-1,-1,0,-1,-1,53000701,53000701,0
63000800,,53000800,53000800,-1,30000,-1,-1,0,-1,-1,53000800,53000800,0
63000801,,53000801,53000801,-1,-1,-1,-1,0,-1,-1,53000801,53000801,0
63000802,,53000802,53000802,-1,-1,-1,-1,0,-1,-1,53000802,53000802,0
63000803,,53000803,53000803,-1,-1,-1,-1,0,-1,-1,53000803,53000803,0
63000900,,53000900,53000900,-1,30000,-1,-1,0,-1,-1,53000900,53000900,0
63000901,,53000901,53000901,-1,-1,-1,-1,0,-1,-1,53000901,53000901,0
63000902,,53000902,53000902,-1,-1,-1,-1,0,-1,-1,53000902,53000902,0
63000903,,53000903,53000903,-1,-1,-1,-1,0,-1,-1,53000903,53000903,0
63000904,,53000904,53000904,-1,-1,-1,-1,0,-1,-1,53000904,53000904,0
63001000,,53001000,53001000,-1,30000,-1,-1,0,-1,-1,53001000,53001000,0
63001001,,53001001,53001001,-1,-1,-1,-1,0,-1,-1,53001001,53001001,0
63001100,,53001100,53001100,-1,-1,-1,-1,0,-1,-1,53001100,53001100,0
63001110,,53001101,53001101,-1,-1,-1,-1,0,-1,-1,53001101,53001101,0
63001120,,53001102,53001102,-1,-1,-1,-1,0,-1,-1,53001102,53001102,0
63001130,,53001103,53001103,-1,-1,-1,-1,0,-1,-1,53001103,53001103,0
63001140,,53001104,53001104,-1,-1,-1,-1,0,-1,-1,53001104,53001104,0
63001200,,53001200,53001200,-1,-1,-1,-1,0,-1,-1,53001200,53001200,0
63001300,,53001300,53001300,-1,30000,-1,-1,0,-1,-1,53001300,53001300,0
63001301,,53001301,53001301,-1,-1,-1,-1,0,-1,-1,53001301,53001301,0
64000000,,54000000,54000000,-1,-1,-1,-1,0,-1,-1,54000000,54000000,0
64000001,,54000001,54000001,-1,-1,-1,-1,0,-1,-1,54000001,54000001,0
64000100,,54000100,54000100,-1,-1,-1,-1,0,-1,-1,54000100,54000100,0
64000101,,54000101,54000101,-1,-1,-1,-1,0,-1,-1,54000101,54000101,0
64000102,,54000102,54000102,-1,-1,-1,-1,0,-1,-1,54000102,54000102,0
64000103,,54000103,54000103,-1,-1,-1,-1,0,-1,-1,54000103,54000103,0
64000104,,54000104,54000104,-1,-1,-1,-1,0,-1,-1,54000104,54000104,0
64000200,,54000200,54000200,-1,-1,-1,-1,0,-1,-1,54000200,54000200,0
64000201,,54000201,54000201,-1,-1,-1,-1,0,-1,-1,54000201,54000201,0
64000202,,54000202,54000202,-1,-1,-1,-1,0,-1,-1,54000202,54000202,0
64000203,,54000203,54000203,-1,-1,-1,-1,0,-1,-1,54000203,54000203,0
64000204,,54000204,54000204,-1,-1,-1,-1,0,-1,-1,54000204,54000204,0
64000205,,54000205,54000205,-1,-1,-1,-1,0,-1,-1,54000205,54000205,0
64000300,,54000300,54000300,-1,-1,-1,-1,0,-1,-1,54000300,54000300,0
64000301,,54000301,54000301,-1,-1,-1,-1,0,-1,-1,54000301,54000301,0
64000302,,54000302,54000302,-1,-1,-1,-1,0,-1,-1,54000302,54000302,0
64000400,,54000400,54000400,-1,-1,-1,-1,0,-1,-1,54000400,54000400,0
64000401,,54000401,54000401,-1,-1,-1,-1,0,-1,-1,54000401,54000401,0
64000402,,54000402,54000402,-1,-1,-1,-1,0,-1,-1,54000402,54000402,0
64000403,,54000403,54000403,-1,-1,-1,-1,0,-1,-1,54000403,54000403,0
64000500,,54000500,54000500,-1,-1,-1,-1,0,-1,-1,54000500,54000500,0
64000501,,54000501,54000501,-1,-1,-1,-1,0,-1,-1,54000501,54000501,0
64000600,,54000600,54000600,-1,-1,-1,-1,0,-1,-1,54000600,54000600,0
64000601,,54000601,54000601,-1,-1,-1,-1,0,-1,-1,54000601,54000601,0
64000602,,54000602,54000602,-1,-1,-1,-1,0,-1,-1,54000602,54000602,0
64000700,,54000700,54000700,-1,-1,-1,-1,0,-1,-1,54000700,54000700,0
64000701,,54000701,54000701,-1,-1,-1,-1,0,-1,-1,54000701,54000701,0
64000702,,54000702,54000702,-1,-1,-1,-1,0,-1,-1,54000702,54000702,0
64000800,,54000800,54000800,-1,-1,-1,-1,0,-1,-1,54000800,54000800,0
64000810,,54000801,54000801,-1,-1,-1,-1,0,-1,-1,54000801,54000801,0
64000820,,54000802,54000802,-1,-1,-1,-1,0,-1,-1,54000802,54000802,0
64000830,,54000803,54000803,-1,-1,-1,-1,0,-1,-1,54000803,54000803,0
64000840,,54000804,54000804,-1,-1,-1,-1,0,-1,-1,54000804,54000804,0
64000900,,54000900,54000900,-1,-1,-1,-1,0,-1,-1,54000900,54000900,0
64001000,,54001000,54001000,-1,-1,-1,-1,0,-1,-1,54001000,54001000,0
64001001,,54001001,54001001,-1,-1,-1,-1,0,-1,-1,54001001,54001001,0
64001002,,54001002,54001002,-1,-1,-1,-1,0,-1,-1,54001002,54001002,0
65000000,,55000000,55000000,-1,-1,-1,-1,0,-1,-1,55000000,55000000,0
65000001,,55000001,55000001,-1,-1,-1,-1,0,-1,-1,55000001,55000001,0
65000002,,55000002,55000002,-1,-1,-1,-1,0,-1,-1,55000002,55000002,0
65000003,,55000003,55000003,-1,-1,-1,-1,0,-1,-1,55000003,55000003,0
65000004,,55000004,55000004,-1,-1,-1,-1,0,-1,-1,55000004,55000004,0
65000005,,55000005,55000005,-1,-1,-1,-1,0,-1,-1,55000005,55000005,0
65000006,,55000006,55000006,-1,-1,-1,-1,0,-1,-1,55000006,55000006,0
65000007,,55000007,55000007,-1,-1,-1,-1,0,-1,-1,55000007,55000007,0
65000100,,55000100,55000100,-1,-1,-1,-1,0,-1,-1,55000100,55000100,0
65000101,,55000101,55000101,-1,-1,-1,-1,0,-1,-1,55000101,55000101,0
65000102,,55000102,55000102,-1,-1,-1,-1,0,-1,-1,55000102,55000102,0
65000150,,55000103,55000103,-1,-1,-1,-1,0,-1,-1,55000103,55000103,0
65000151,,55000104,55000104,-1,-1,-1,-1,0,-1,-1,55000104,55000104,0
65000200,,55000200,55000200,-1,-1,-1,-1,0,-1,-1,55000200,55000200,0
65000201,,55000201,55000201,-1,-1,-1,-1,0,-1,-1,55000201,55000201,0
65000300,,55000300,55000300,-1,-1,-1,-1,0,-1,-1,55000300,55000300,0
65000301,,55000301,55000301,-1,-1,-1,-1,0,-1,-1,55000301,55000301,0
65000302,,55000302,55000302,-1,-1,-1,-1,0,-1,-1,55000302,55000302,0
65000303,,55000303,55000303,-1,-1,-1,-1,0,-1,-1,55000303,55000303,0
65000400,,55000400,55000400,-1,-1,-1,-1,0,-1,-1,55000400,55000400,0
65000401,,55000401,55000401,-1,-1,-1,-1,0,-1,-1,55000401,55000401,0
65000500,,55000500,55000500,-1,-1,-1,-1,0,-1,-1,55000500,55000500,0
65000501,,55000501,55000501,-1,-1,-1,-1,0,-1,-1,55000501,55000501,0
65000502,,55000502,55000502,-1,-1,-1,-1,0,-1,-1,55000502,55000502,0
65000503,,55000503,55000503,-1,-1,-1,-1,0,-1,-1,55000503,55000503,0
65000504,,55000504,55000504,-1,-1,-1,-1,0,-1,-1,55000504,55000504,0
65000600,,55000600,55000600,-1,-1,-1,-1,0,-1,-1,55000600,55000600,0
65000601,,55000601,55000601,-1,-1,-1,-1,0,-1,-1,55000601,55000601,0
65000700,,55000700,55000700,-1,-1,-1,-1,0,-1,-1,55000700,55000700,0
65000701,,55000701,55000701,-1,-1,-1,-1,0,-1,-1,55000701,55000701,0
65000702,,55000702,55000702,-1,-1,-1,-1,0,-1,-1,55000702,55000702,0
65000703,,55000703,55000703,-1,-1,-1,-1,0,-1,-1,55000703,55000703,0
65000704,,55000704,55000704,-1,-1,-1,-1,0,-1,-1,55000704,55000704,0
65000705,,55000705,55000705,-1,-1,-1,-1,0,-1,-1,55000705,55000705,0
65000706,,55000706,55000706,-1,-1,-1,-1,0,-1,-1,55000706,55000706,0
65000707,,55000707,55000707,-1,-1,-1,-1,0,-1,-1,55000707,55000707,0
65000800,,55000800,55000800,-1,-1,-1,-1,0,-1,-1,55000800,55000800,0
65000801,,55000801,55000801,-1,-1,-1,-1,0,-1,-1,55000801,55000801,0
65000802,,55000802,55000802,-1,-1,-1,-1,0,-1,-1,55000802,55000802,0
65000850,,55000803,55000803,-1,-1,-1,-1,0,-1,-1,55000803,55000803,0
65000851,,55000804,55000804,-1,-1,-1,-1,0,-1,-1,55000804,55000804,0
65000900,,55000900,55000900,-1,-1,-1,-1,0,-1,-1,55000900,55000900,0
65000901,,55000901,55000901,-1,-1,-1,-1,0,-1,-1,55000901,55000901,0
65000902,,55000902,55000902,-1,-1,-1,-1,0,-1,-1,55000902,55000902,0
65000903,,55000903,55000903,-1,-1,-1,-1,0,-1,-1,55000903,55000903,0
65000904,,55000904,55000904,-1,-1,-1,-1,0,-1,-1,55000904,55000904,0
65001000,,55001000,55001000,-1,-1,-1,-1,0,-1,-1,55001000,55001000,0
65001001,,55001001,55001001,-1,-1,-1,-1,0,-1,-1,55001001,55001001,0
65001100,,55001100,55001100,-1,-1,-1,-1,0,-1,-1,55001100,55001100,0
65001101,,55001101,55001101,-1,-1,-1,-1,0,-1,-1,55001101,55001101,0
65001102,,55001102,55001102,-1,-1,-1,-1,0,-1,-1,55001102,55001102,0
65001103,,55001103,55001103,-1,-1,-1,-1,0,-1,-1,55001103,55001103,0
65001200,,55001200,55001200,-1,-1,-1,-1,0,-1,-1,55001200,55001200,0
65001201,,55001201,55001201,-1,-1,-1,-1,0,-1,-1,55001201,55001201,0
65001500,,55001500,55001500,-1,-1,-1,-1,0,-1,-1,55001500,55001500,0
65001501,,55001501,55001501,-1,-1,-1,-1,0,-1,-1,55001501,55001501,0
65001600,,55001600,55001600,-1,-1,-1,-1,0,-1,-1,55001600,55001600,0
65001601,,55001601,55001601,-1,-1,-1,-1,0,-1,-1,55001601,55001601,0
65001700,,55001700,55001700,-1,-1,-1,-1,0,-1,-1,55001700,55001700,0
65001701,,55001701,55001701,-1,-1,-1,-1,0,-1,-1,55001701,55001701,0
65001800,,55001800,55001800,-1,-1,-1,-1,0,-1,-1,55001800,55001800,0
65001801,,55001801,55001801,-1,-1,-1,-1,0,-1,-1,55001801,55001801,0
66000000,,56000000,56000000,-1,-1,-1,-1,0,-1,-1,56000000,56000000,0
66000001,,56000001,56000001,-1,-1,-1,-1,0,-1,-1,56000001,56000001,0
66000002,,56000003,56000003,-1,-1,-1,-1,0,-1,-1,56000003,56000003,0
66000003,,56000004,56000004,-1,-1,-1,-1,0,-1,-1,56000004,56000004,0
66000004,,56000005,56000005,-1,-1,-1,-1,0,-1,-1,56000005,56000005,0
66000100,,56000100,56000100,-1,-1,-1,-1,0,-1,-1,56000100,56000100,0
66000101,,56000101,56000101,-1,-1,-1,-1,0,-1,-1,56000101,56000101,0
66000102,,56000102,56000102,-1,-1,-1,-1,0,-1,-1,56000102,56000102,0
66000202,,56000202,56000202,-1,-1,-1,-1,0,-1,-1,56000202,56000202,6
66000203,,56000203,56000203,-1,-1,-1,-1,0,-1,-1,56000203,56000203,7
67000000,,57000000,57000000,-1,-1,-1,-1,0,-1,-1,57000000,57000000,0
67000001,,57000001,57000001,-1,-1,-1,-1,0,-1,-1,57000001,57000001,0
67000002,,57000002,57000002,-1,-1,-1,-1,0,-1,-1,57000002,57000002,0
67000100,,57000100,57000100,-1,-1,-1,-1,0,-1,-1,57000100,57000100,0
67000101,,57000101,57000101,-1,-1,-1,-1,0,-1,-1,57000101,57000101,0
67000102,,57000102,57000102,-1,-1,-1,-1,0,-1,-1,57000102,57000102,0
67000103,,57000103,57000103,-1,-1,-1,-1,0,-1,-1,57000103,57000103,0
67000104,,57000104,57000104,-1,-1,-1,-1,0,-1,-1,57000104,57000104,0
67000105,,57000105,57000105,-1,-1,-1,-1,0,-1,-1,57000105,57000105,0
67000200,,57000200,57000200,-1,-1,-1,-1,0,-1,-1,57000200,57000200,0
67000300,,57000300,57000300,-1,-1,-1,-1,0,-1,-1,57000300,57000300,0
67000301,,57000301,57000301,-1,-1,-1,-1,0,-1,-1,57000301,57000301,0
67000302,,57000302,57000302,-1,-1,-1,-1,0,-1,-1,57000302,57000302,0
67000400,,57000400,57000400,-1,-1,-1,-1,0,-1,-1,57000400,57000400,0
67000401,,57000401,57000401,-1,-1,-1,-1,0,-1,-1,57000401,57000401,0
67000500,,57000500,57000500,-1,-1,-1,-1,0,-1,-1,57000500,57000500,0
67000600,,57000600,57000600,-1,-1,-1,-1,0,-1,-1,57000600,57000600,0
67000601,,57000601,57000601,-1,-1,-1,-1,0,-1,-1,57000601,57000601,0
