#EquipParamWeapon=EQUIP_PARAM_WEAPON_ST
ID,Name,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,corretMagic,corretFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId0,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep0,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antUndeadDamageRate,antHollowDamageRate,antAbyssalDamageRate,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durailityMax,attackThrowEscape,parryDamageLife,atkBasePhysics,atkBaseMagic,atkBaseFire,atkBaseThunder,atkBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkCategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,toxicGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enablePyromancy,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isLuckCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,ubyteLanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,IsDiscard,IsDrop,Bool3,Bool4,Bool5,Bool6,Bool7,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Group0_AtkVfxId,Group0_DummyPolyId0,Group0_DummyPolyId1,Group1_AtkVfxId,Group1_DummyPolyId0,Group1_DummyPolyId1,Group2_AtkVfxId,Group2_DummyPolyId0,Group2_DummyPolyId1,Group3_AtkVfxId,Group3_DummyPolyId0,Group3_DummyPolyId1,Group4_AtkVfxId,Group4_DummyPolyId0,Group4_DummyPolyId1,Group5_AtkVfxId,Group5_DummyPolyId0,Group5_DummyPolyId1,Group6_AtkVfxId,Group6_DummyPolyId0,Group6_DummyPolyId1,Group7_AtkVfxId,Group7_DummyPolyId0,Group7_DummyPolyId1,materialVal0,materialVal1,wepAbsorpPosId,Unk12,Unk13,Unk14,IsAutoEquip,Unk16,Unk17,Unk18,Unk19,Unk20,Unk21,Unk22,Unk23,Unk24,Unk25,darkGuardCutRate,atkBaseDark,Unk26,AtkThrowEscapeA,swordArt_ActId,AtkThrowEscapeB,Unk30,Unk31,MenuAdhoc,swordArtId,correctLuck,reinforceWeaponId,Unk34,displayTypeId,CalcCorrectVal0,CalcCorrectVal1,CalcCorrectVal2,CalcCorrectVal3,CalcCorrectVal4,CalcCorrectVal5,CalcCorrectVal6,CalcCorrectVal7,CalcCorrectVal8,CalcCorrectVal9,CalcCorrectVal10,weaponVfx0,weaponVfx1,weaponVfx2,weaponVfx3,weaponVfx4,weaponVfx5,weaponVfx6,weaponVfx7,StaminaConsumeRate,Unk48,Unk49,Unk50,Unk51,Unk52,Unk53,Unk54,Unk55,Unk56,Unk57,Unk58,Unk59,Unk60,attackElementCorrectId,shopPrice,Unk62,MaxNum,WepSpMask0,WepSpMask1,WepSpMask2,WepSpMask3,WepSpMask4,WepSpMask5,WepSpMask6,WepSpMask7,Unk65,Unk66,SpEff9600,pad1
2000,TestData8,0,890000,0,0,0,0,0,0,0,0,30,60,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,100,0,3,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,100,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,-1,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1030,-1,0,1,0,0,0,0,1,0,0,0,0,0,401,-
2100,TestData9,0,890000,0,0,0,0,0,0,150,150,150,150,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,100,0,13,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,100,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,-1,1,0,0,0,0,1,0,0,0,13,13,13,1,1,0,0,13,13,0,13,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,2100,-1,0,1,0,0,0,0,1,0,0,0,0,0,401,-
91000,[Load Check] memory Check 1 -- 【負荷チェック】メモリチェック１,2300,900000,9301000,0,0,0,200,0,50,35,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,9626,0,999,999,1,10,110,0,0,0,40,20,0,0,32,3000,-1,-1,0,-1,7,0,10,23,2,0,100,0,0,1,0,0,10,0,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,38,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10,4,10,0,0,0,200,0,98000,0,51,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.2,1.2,1.2,1.2,1.2,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,200,310,-
91100,[Load Check] memory Check 1 -- 【負荷チェック】メモリチェック１,2300,900000,9301000,0,0,0,200,0,50,35,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,0,0,999,999,1,10,110,0,0,0,40,20,0,0,32,3000,-1,-1,0,-1,7,0,11,23,2,0,100,0,0,1,0,0,10,0,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,38,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10,4,10,0,0,0,200,0,98600,0,55,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.2,1.2,1.2,1.2,1.2,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,200,310,-
92000,[Load check] memory Check 2 -- 【負荷チェック】メモリチェック２,2300,900000,9301000,0,0,0,200,0,50,35,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,9627,0,999,999,1,10,110,0,0,0,40,20,0,0,32,3000,-1,-1,0,-1,7,0,10,23,2,0,100,0,0,1,0,0,10,0,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,38,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10,4,10,0,0,0,200,0,98100,0,51,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.2,1.2,1.2,1.2,1.2,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,200,310,-
92100,[Load check] memory Check 2 -- 【負荷チェック】メモリチェック２,2300,900000,9301000,0,0,0,200,0,50,35,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,0,0,999,999,1,10,110,0,0,0,40,20,0,0,32,3000,-1,-1,0,-1,7,0,11,23,2,0,100,0,0,1,0,0,10,0,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,38,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10,4,10,0,0,0,200,0,98700,0,55,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.2,1.2,1.2,1.2,1.2,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,200,310,-
93000,[Load Check] memory Check 3 -- 【負荷チェック】メモリチェック３,2300,900000,9301000,0,0,0,200,0,50,35,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,9628,0,999,999,1,10,110,0,0,0,40,20,0,0,32,3000,-1,-1,0,-1,7,0,10,23,2,0,100,0,0,1,0,0,10,0,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,38,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10,4,10,0,0,0,200,0,98200,0,51,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.2,1.2,1.2,1.2,1.2,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,200,310,-
93100,[Load Check] memory Check 3 -- 【負荷チェック】メモリチェック３,2300,900000,9301000,0,0,0,200,0,50,35,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,0,0,999,999,1,10,110,0,0,0,40,20,0,0,32,3000,-1,-1,0,-1,7,0,11,23,2,0,100,0,0,1,0,0,10,0,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,38,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10,4,10,0,0,0,200,0,98800,0,55,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.2,1.2,1.2,1.2,1.2,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,200,310,-
94000,[Load Check] memory check 4 -- 【負荷チェック】メモリチェック４,2300,900000,9301000,0,0,0,200,0,50,35,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,9629,0,999,999,1,10,110,0,0,0,40,20,0,0,32,3000,-1,-1,0,-1,7,0,10,23,2,0,100,0,0,1,0,0,10,0,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,38,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10,4,10,0,0,0,200,0,98300,0,51,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.2,1.2,1.2,1.2,1.2,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,200,310,-
94100,[Load Check] memory check 4 -- 【負荷チェック】メモリチェック４,2300,900000,9301000,0,0,0,200,0,50,35,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,0,0,999,999,1,10,110,0,0,0,40,20,0,0,32,3000,-1,-1,0,-1,7,0,11,23,2,0,100,0,0,1,0,0,10,0,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,38,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10,4,10,0,0,0,200,0,98900,0,55,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.2,1.2,1.2,1.2,1.2,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,200,310,-
95000,[Load Check] memory Check 5 -- 【負荷チェック】メモリチェック５,2300,900000,9301000,0,0,0,200,0,50,35,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,9630,0,999,999,1,10,110,0,0,0,40,20,0,0,32,3000,-1,-1,0,-1,7,0,10,23,2,0,100,0,0,1,0,0,10,0,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,38,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10,4,10,0,0,0,200,0,98400,0,51,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.2,1.2,1.2,1.2,1.2,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,200,310,-
95100,[Load Check] memory Check 5 -- 【負荷チェック】メモリチェック５,2300,900000,9301000,0,0,0,200,0,50,35,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,0,0,999,999,1,10,110,0,0,0,40,20,0,0,32,3000,-1,-1,0,-1,7,0,11,23,2,0,100,0,0,1,0,0,10,0,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,38,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10,4,10,0,0,0,200,0,99000,0,55,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.2,1.2,1.2,1.2,1.2,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,200,310,-
96000,[Load Check] memory Check 6 -- 【負荷チェック】メモリチェック６,2300,900000,9301000,0,0,0,200,0,50,35,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,9631,0,999,999,1,10,110,0,0,0,40,20,0,0,32,3000,-1,-1,0,-1,7,0,10,23,2,0,100,0,0,1,0,0,10,0,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,38,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10,4,10,0,0,0,200,0,98500,0,51,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.2,1.2,1.2,1.2,1.2,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,200,310,-
96100,[Load Check] memory Check 6 -- 【負荷チェック】メモリチェック６,2300,900000,9301000,0,0,0,200,0,50,35,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,0,0,999,999,1,10,110,0,0,0,40,20,0,0,32,3000,-1,-1,0,-1,7,0,11,23,2,0,100,0,0,1,0,0,10,0,0,0,0,99,0,0,10,40,0,2,0,0,0,40,40,40,38,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,23,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,10,4,10,0,0,0,200,0,99100,0,55,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.2,1.2,1.2,1.2,1.2,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,200,310,-
98000,[Load Check] Quiver 1 -- 【負荷チェック】矢筒１,1000,900000,2099000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,6400,0,0,0,1,10,45,0,0,0,5,20,0,0,0,3000,-1,-1,0,-1,7,0,13,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,-1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,10,0,10,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,0,310,-
98100,[Load Check] Quiver 2 -- 【負荷チェック】矢筒２,1000,900000,2099000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,9400,0,0,0,1,10,45,0,0,0,5,20,0,0,0,3000,-1,-1,0,-1,7,0,13,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,-1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,10,0,10,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,0,310,-
98200,[Load Check] Quiver 3 -- 【負荷チェック】矢筒３,1000,900000,2099000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,9401,0,0,0,1,10,45,0,0,0,5,20,0,0,0,3000,-1,-1,0,-1,7,0,13,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,-1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,10,0,10,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,0,310,-
98300,[Load Check] Quiver 4 -- 【負荷チェック】矢筒４,1000,900000,2099000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,9402,0,0,0,1,10,45,0,0,0,5,20,0,0,0,3000,-1,-1,0,-1,7,0,13,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,-1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,10,0,10,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,0,310,-
98400,[Load Check] Quiver 5 -- 【負荷チェック】矢筒５,1000,900000,2099000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,9403,0,0,0,1,10,45,0,0,0,5,20,0,0,0,3000,-1,-1,0,-1,7,0,13,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,-1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,10,0,10,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,0,310,-
98500,[Load Check] Quiver 6 -- 【負荷チェック】矢筒６,1000,900000,2099000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,9404,0,0,0,1,10,45,0,0,0,5,20,0,0,0,3000,-1,-1,0,-1,7,0,13,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,100,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,-1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,10,0,10,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,-1,0,1,0,0,0,0,1,0,0,0,0,0,310,-
