#ObjectParam=OBJECT_PARAM_ST
ID,Name,HP,Defense,extRefTexId,materialId,animBreakIdMax,isCamHit,isBreakByPlayerCollide,isAnimBreak,isPenetrationBulletHit,isChrHit,isAttackBacklash,isDisableBreakForFirstAppear,isLadder,isAnimPauseOnRemoPlay,isDamageNoHit,isMoveObj,UnkBool1,UnkBool2,UnkBool3,mapRelated,IsBreakByCollide2,defaultLodParamId,breakSfxId,behParamId0,behParamId1,behParamId2,Unk2,HavokSystem_Wind,HavokSystem_BreakObj,Unk5,WindEffectRate,Unk7,breakObjRate,burnLifeTime,breakUpdate,burnVfxId0,burnVfxId1,burnVfxId2,burnVfxId3,burnBehaviorId0,burnBehaviorId1,burnBehaviorId2,burnBehaviorId3,burnInterval,Unk20,Unk22,BurnBehaviorTime,BurnTimeBegin0,BurnTimeBegin1,BurnTimeBegin2,BurnTimeBegin3,BurnTimeEnd0,BurnTimeEnd1,BurnTimeEnd2,BurnTimeEnd3,aiSoundParamId,Unk32,Unk33,Unk34,Unk35,Unk36,Unk37,Unk38,Unk39,Unk40,Unk41,Unk42,SpawnParam,autoDestroyTimer,Unk44,SoundId,ObjectMaterialSfxIndex,pad1
302585,Dead Tree E Swell -- 亡者の木Eのウネリ,-1,0,-1,4,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,810000,200,-1,-1,5,0,0,1,0.5,0.01,0,30,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,2,1,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
302590,The body that calls for eclipse -- 蝕を呼ぶもの死体,-1,0,-1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,5,0,0,1,0.5,0.01,0,30,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,2,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
302597,,-1,0,-1,11,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,810000,-1,-1,-1,5,0,0,1,0.5,0.01,0,30,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,2,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304005,Crates -- 木箱,1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,810000,200,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304500,M30_00 Boss Room Pillar A -- m30_00ボス部屋柱A,1,90,-1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,691097,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,2,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304501,M30_00 Boss Room Pillar B -- m30_00ボス部屋柱B,1,90,-1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,691097,200,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,2,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304502,M30_00 Boss Room column C -- m30_00ボス部屋柱C,1,90,-1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,691097,200,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,2,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304517,Lantern -- 灯篭,-1,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304663,Cup -- コップ,1,0,-1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,0,0,0,1,0.5,0.5,30,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304664,M30_00 Segunda Mausoleum Sword -- m30_00 グンダ霊廟の剣,-1,0,-1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,691092,180,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,4,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304665,Sword entity of the m30_00 Segunda mausoleum -- m30_00 グンダ霊廟の剣実体,1,0,-1,11,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,-1,691092,180,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,4,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304670,M30_00 Weapon Racks -- m30_00 武器ラック,1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,810000,200,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304715,Wooden Chair -- 木の椅子,1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,810000,200,-1,-1,0,0,0,1,0.5,0.01,0,60,0.5,130000,-1,-1,-1,9950,-1,-1,-1,9999,1,0,10,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304783,M30_00 Chandelier -- m30_00 シャンデリア,-1,0,-1,11,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304822,M30_00 Elevator -- m30_00エレベーター,-1,0,-1,11,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
304837,M30_00 Boss Room Stone Monument -- m30_00ボス部屋石碑,1,999,-1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304849,,1,0,-1,11,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,810000,200,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,1,10,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304851,Luxury chairs in the saloon -- 大広間の豪華椅子,1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,810000,200,-1,-1,0,0,0,1,0.5,0.01,0,15,0.5,830062,-1,-1,-1,9950,9950,9950,9950,9999,1,0,10,0,5,10,15,0,10,15,20,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304852,M30_00 Chair -- m30_00 椅子,1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,810000,-1,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304853,Saloon Pulpit -- 大広間の説教台,-1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,810000,200,-1,-1,0,0,0,1,0.5,0.01,0,9999,1,830070,830071,830072,830073,9950,9950,9950,9950,9999,2,0,10,0,5,10,15,0,10,15,20,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304854,Wooden Chair -- 木の椅子,1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,810000,-1,-1,-1,5,0,0,1,0.5,0.01,0,15,0.5,830062,-1,-1,-1,9950,9950,9950,9950,9999,1,0,10,0,5,10,15,0,10,15,20,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304855,Wooden Desk -- 木の机,1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,810000,200,-1,-1,0,0,0,1,0.5,0.01,0,60,0.5,130000,-1,-1,-1,9950,-1,-1,-1,9999,1,0,10,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304856,Wooden Desk 2 -- 木の机2,1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,810000,200,-1,-1,0,0,0,1,0.5,0.01,0,60,0.5,130000,-1,-1,-1,9950,-1,-1,-1,9999,1,0,10,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304857,Shu of the Saloon -- 大広間の蜀台,1,0,-1,11,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,810000,200,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,1,10,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304873,,-1,0,-1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,2,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304889,,1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,810000,200,-1,-1,0,0,0,1,0.5,0.01,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,10,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
304890,,1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,810000,-1,-1,-1,5,0,0,1,0.5,0.01,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,10,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
305000,Salon Tapestry -- 大広間タペストリ,-1,0,-1,11,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,0,0,0,1,0.5,0.01,0,120,1,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,10,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
309002,m30_00 Dragon Corpse -- m30_00 ドラゴンの死体,-1,0,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
309003,m30_00 Dragon Corpse -- m30_00 ドラゴンの死体,-1,0,-1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,0,0,0,-1,-1,-
310300,,-1,0,-1,11,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
310310,,-1,0,-1,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
310320,,-1,0,-1,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
310700,,-1,0,-1,4,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
310701,,-1,0,-1,11,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
310702,,-1,0,-1,11,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
310703,,-1,0,-1,11,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
310704,,-1,0,-1,11,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
310705,,-1,0,-1,4,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
310706,,-1,0,-1,11,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
311000,Wooden Fence 1 -- 木製柵1,1,0,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,810000,-1,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
311001,Wooden Fence 2 -- 木製柵2,1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,810000,-1,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
311010,,1,90,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,810000,200,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3010,0,3,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
311011,,1,90,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,810000,200,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3010,0,3,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
311012,,1,90,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,810000,200,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3010,0,3,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
311500,,-1,0,-1,4,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
311800,Crates (city) -- 木箱(街),1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,810000,200,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
311900,Boss Room Floor -- ボス部屋床,999,999,-1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
311910,Boss Room Floor Rubble -- ボス部屋床瓦礫,999,999,-1,4,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,810000,200,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
312001,Iron Cage -- 鉄檻,-1,1,-1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,2,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
312400,,1,1,-1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,810000,-1,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
313000,Piles of wood -- 木の杭,1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,810000,-1,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
314000,Curse Dolls -- 呪いの人形,1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,810000,-1,-1,-1,5,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
314004,Wooden Chair (city) -- 木製椅子 (街),1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,810000,200,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
314005,Crates (city) -- 木箱(街),1,0,-1,4,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,810000,200,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
314007,Small Ladder (city) -- 小梯子(街),1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,810000,200,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
314008,Zaru -- ざる,1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,810000,200,-1,-1,5,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
314009,Small urn (city) -- 壷小(街),1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,810000,200,-1,-1,3,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3020,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
314010,Crock 1 (city) -- 壷1(街),1,0,-1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,810000,200,-1,-1,3,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,1,0,0,0,0,0,0,0,0,0,0,3020,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
314027,Boss Room: Door -- ボス部屋：扉,-1,0,-1,4,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0.5,0.01,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3020,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
314100,M31_00 OBJ -- m31_00 OBJ,-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
314101,M31_00 OBJ -- m31_00 OBJ,-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
314102,M31_00 OBJ -- m31_00 OBJ,-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
314103,M31_00 OBJ -- m31_00 OBJ,-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
315000,,-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,2,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
315001,,-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,2,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
315002,,-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,2,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
315003,,-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,2,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
315004,,-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,0,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
315005,,-1,0,-1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,1,0.5,0.5,0,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,9999,2,0,0,0,0,0,0,0,0,0,0,3010,0,0,0,0,0,0,0.025,0.5,1,-1,0,128,0,0,-1,-1,-
