#Bullet=BULLET_PARAM_ST
ID,Name,atkBullet_Id,sfxIdBullet,sfxIdHit,sfxIdFlick,life,dist,shootInterval,gravityInRange,gravityOutRange,homingStopRange,initVellocity,accelInRange,accelOutRange,maxVellocity,minVellocity,accelTime,homingBeginDist,hitRadius,hitRadiusMax,spreadTime,expDelay,homingOffsetRange,dmgHitRecordLifeTime,externalForce,spEffectIdForShooter,autoSearchNpcThinkId,hitBulletId,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,numShoot,homingAngle,shootAngle,shootAngleInterval,shootAngleXInterval,damageDamp,magicDamageDamp,fireDamageDamp,thunderDamageDamp,staminaDamp,knockbackDamp,shootAngleXZ,lockShootLimitAng,isPenetrate,prevVellocityDirRate,atkAttribute,spAttribute,Material_AttackType,Material_AttackMaterial,Material_Size,launchConditionType,FollowType0,FollowType1,FollowType2,EmittePosType0,EmittePosType1,EmittePosType2,IsAttackSfx,IsEndlessHit,IsPenetrateMap,IsHitBothTeam,IsUseShardHitList,IsUseMultiDmyPolyIfPlace,attachEffectType0,attachEffectType1,IsHitForceMagic,IsIgnoreSfxIfHitWater,IsIgnoreMoveStateIfHitWater,IsHitDarkForceMagic,IsInheritEffectToChild,IsInheritSpeedToChild,IsLockModule,IsSearchForTarget,IsEmittedBullet,IsInheritLifeToChild,darkDamageDamp,bulletHitType0,bulletHitType1,SpHomingYAngle,rand_ShootAngleXZ,rand_ShootANgleY,bulletEmitter_bulletId,bulletEmitter_ShootInterval0,bulletEmitter_InitInterval,SpHomingYAngleForEnemy,bulletEmitter_ShootInterval1,LaunchType,LimitBulletParamId,CounterHitType,IsPosHitBullet,IsAttachAttackSfx,IsSpCorrection0,IsSpCorrection1,IsPenetrateTarget,IsSpCorrection2,IsDisableIntScale,0xC3,EmittePosRadius,hitObjectId,subLife,subHomingAngle,pad1,lockShootCorrectionAng,pad2
6250740,,3,-1,-1,-1,0.1,60,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.12,0,0,0,6250741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6250741,,3,662521,-1,-1,1.5,60,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,6250742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6250742,,6250740,662522,-1,-1,6,60,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,-1,23000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0,0,0,4,1,0,6,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6250750,,6250750,662501,662502,-1,3,60,0.6,0,0,0,80,40,0,100,80,0,0,0.1,-1,0,0,0,0,0,0,0,6250759,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,90,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5,3,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6250751,,6250750,662501,662502,-1,3,60,0.6,0,0,0,80,40,0,100,80,0,0,0.1,-1,0,0,0,0,0,0,0,6250759,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,90,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5,3,0,-1,0,0,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6250752,,6250750,662501,662502,-1,3,60,0.6,0,0,0,80,40,0,100,80,0,0,0.1,-1,0,0,0,0,0,0,0,6250759,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,90,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5,3,0,-1,0,0,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6250755,,6250750,662501,662502,-1,3,60,0.6,0,0,0,80,40,0,100,80,0,0,0.1,-1,0,0,0,0,0,0,0,6250759,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,90,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5,3,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6250756,,6250750,662501,662502,-1,3,60,0.6,0,0,0,80,40,0,100,80,0,0,0.1,-1,0,0,0,0,0,0,0,6250759,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,90,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5,3,0,-1,0,0,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6250757,,6250750,662501,662502,-1,3,60,0.6,0,0,0,80,40,0,100,80,0,0,0.1,-1,0,0,0,0,0,0,0,6250759,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,90,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5,3,0,-1,0,0,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6250759,,3,-1,662503,-1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6250800,,6250800,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,200,-1,0,0,0,0,0,0,0,-1,0,16609,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260700,,6260700,662601,-1,-1,0.4,0,0.01,0,0,0,9,0,0,9,9,0,0,0.2,-1,0,0,0,1,0,0,0,6260701,0,0,0,0,0,2,0,-8,16,0,0,0,0,0,0,0,221,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260701,,6260700,-1,-1,-1,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0.2,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260705,,6260700,662601,-1,-1,0.4,0,0.01,0,0,0,9,0,0,9,9,0,0,0.2,-1,0,0,0,1,0,0,0,6260701,0,0,0,0,0,3,0,-11,11,0,0,0,0,0,0,0,7,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260709,,6260711,662601,-1,-1,0.3,0,0.01,0,0,0,9,0,0,9,9,0,0,0.2,-1,0,0,0,1,0,0,0,6260701,0,0,0,0,0,2,0,-10,20,0,0,0,0,0,0,0,231,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260710,,3,-1,-1,-1,1,0,0,450,450,0,40,0,0,40,40,0,0,0.1,-1,0,0,0,0.4,0,0,0,6260711,0,0,0,0,0,6,0,-60,24,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260711,,3,-1,-1,-1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-1,0,0,0,0.4,0,0,0,6260713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6260712,0.02,0.02,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260712,,6260710,662605,-1,-1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1,0,0,0,0.4,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260713,,3,-1,-1,-1,1,0,0,300,300,0,20,0,0,15,15,0,0,0.1,-1,0,0,0,0.4,0,0,0,6260714,0,0,0,0,0,2,0,-10,20,0,0,0,0,0,0,0,10,0,1,0,4,2,1,1,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260714,,6260710,662605,-1,-1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0.7,-1,0,0,0,0.4,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260730,,6260730,662601,-1,-1,0.4,0,0.04,0,0,0,9,0,0,9,9,0,0,0.2,-1,0,0,0,0.6,0,0,0,6260731,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260731,,6260730,662604,-1,-1,0.3,0,0,0,0,0,4.5,0,0,4.5,4.5,0,0,0.4,-1,0,0,0,0.6,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260750,,6260750,-1,-1,-1,0.1,10,0,0,0,0,25,0,0,25,25,0,0,0.4,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,2,0,-90,180,40,0,0,0,0,0,0,236,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260770,,6260770,-1,-1,-1,0.1,10,0,0,0,0,25,0,0,25,25,0,0,0.4,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,2,0,-90,180,-120,0,0,0,0,0,0,60,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260800,,6260520,662652,-1,-1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,0.2,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260805,,6260535,662653,-1,-1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2,0.2,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260810,,6260780,-1,-1,-1,0.3,0,0,150,150,1,10,0,0,120,10,0,1,0.3,-1,0,0,0,99,0,0,0,6260811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,216,0,0,0,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260811,,6260780,-1,662671,-1,0.3,0,0,150,150,1,15,0,0,120,15,0,1,0.3,-1,0,0,0,99,0,0,0,6260812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260812,,6260780,-1,662671,-1,0.3,0,0,150,150,1,15,0,0,120,15,0,1,0.3,-1,0,0,0,99,0,0,0,6260813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260813,,6260780,-1,662671,-1,0.3,0,0,150,150,1,15,0,0,120,15,0,1,0.3,-1,0,0,0,99,0,0,0,6260814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260814,,6260780,-1,662671,-1,0.3,0,0,150,150,1,15,0,0,120,15,0,1,0.3,-1,0,0,0,99,0,0,0,6260815,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260815,,6260780,-1,662671,-1,0.3,0,0,150,150,1,15,0,0,120,15,0,1,0.3,-1,0,0,0,99,0,0,0,6260816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260816,,6260780,-1,662671,-1,0.3,0,0,150,150,1,15,0,0,120,15,0,1,0.3,-1,0,0,0,99,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260817,,6260780,-1,662671,-1,0.3,0,0,150,150,1,15,0,0,120,15,0,1,0.3,-1,0,0,0,99,0,0,0,6260818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260818,,6260780,-1,662671,-1,0.3,0,0,150,150,1,15,0,0,120,15,0,1,0.3,-1,0,0,0,99,0,0,0,6260819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260819,,6260780,-1,662671,-1,0.3,0,0,150,150,1,15,0,0,120,15,0,1,0.3,-1,0,0,0,99,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260820,,6260790,662653,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.2,0.8,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260830,,3,-1,662671,-1,0.5,5,0,999,999,0,50,0,0,999,50,0,0,0.3,-1,0,0,0,1,0,0,0,6260831,0,0,0,0,0,5,0,5,-5,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260831,,3,-1,662671,-1,0.5,5,0,999,999,0,55,0,0,999,55,0,0,0.3,-1,0,0,0,1,0,0,0,6260832,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260832,,6260790,-1,662671,-1,0.5,5,0,999,999,0,55,0,0,999,55,0,0,0.3,-1,0,0,0,1,0,0,0,6260833,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260833,,6260790,-1,662671,-1,0.5,5,0,999,999,0,55,0,0,999,55,0,0,0.3,-1,0,0,0,1,0,0,0,6260834,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260834,,6260790,-1,662671,-1,0.5,5,0,999,999,0,55,0,0,999,55,0,0,0.3,-1,0,0,0,1,0,0,0,6260835,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260835,,6260790,-1,662671,-1,0.5,5,0,999,999,0,55,0,0,999,55,0,0,0.3,-1,0,0,0,1,0,0,0,6260836,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260836,,6260790,-1,662671,-1,0.5,5,0,999,999,0,55,0,0,999,55,0,0,0.3,-1,0,0,0,1,0,0,0,6260837,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260837,,6260790,-1,662671,-1,0.5,5,0,999,999,0,55,0,0,999,55,0,0,0.3,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260850,,3,662642,-1,-1,0.6,10,0,0,0,0,15,0,0,15,15,0,0,0.1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,7,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6260750,0.06,0.06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260870,,3,662646,-1,-1,0.6,10,0,0,0,0,15,0,0,15,15,0,0,0.1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6260770,0.06,0.06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260880,,6260730,662601,-1,-1,0.2,0,0.04,0,0,0,9,0,0,9,9,0,0,0.2,-1,0,0,0,0.6,0,0,0,6260881,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260881,,6260730,662604,-1,-1,0.5,0,0,0,0,0,4.5,0,0,4.5,4.5,0,0,0.4,-1,0,0,0,0.6,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6260890,,6260700,662606,-1,-1,0.4,0,0.01,0,0,0,9,0,0,9,9,0,0,0.2,-1,0,0,0,1,0,0,0,6260701,0,0,0,0,0,2,0,-8,16,0,0,0,0,0,0,0,221,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6270070,,6270070,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6270170,,6270170,-1,-1,-1,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,4.5,4.5,0,0,0,0,0,0,0,-1,16702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6270700,,6270700,662701,662702,-1,5,8,0,5,10,0,15,-1,-3,20,10,0,0,0.2,0.2,0,0,0,5,0,0,0,-1,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,10,30,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6270710,,6270710,662712,662714,-1,0.13,8,0,0,0,0,25,0,0,25,25,0,0,0.2,0.2,0,0,0,0,0,0,0,6270711,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,30,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6270711,,6270711,662712,662713,-1,2,8,0,0,0,0,25,15,15,40,25,0,0,0.2,0.2,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
6270720,,3,-1,-1,-1,2,8,0,0,0,0,30,0,0,30,30,0,0,0.4,0.4,0,0,0,0,0,0,0,6270721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166,0,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,0,-1,-,0,-
