#NpcThinkParam=NPC_THINK_PARAM_ST
ID,Name,logicId,battleGoalId,nearDist,midDist,farDist,OutDist,BackHomeLife_OnHitEneWal,goalID_ToCaution,idAttackCannotMove,goalID_toFind,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist,ear_dist,ear_soundcutDist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SightTargetForgetTime,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,teamAttackEffectivity,eye_angX,eye_angY,State0,State1,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,goalAction_ToFind,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttrDoAdmirer,enableNaviFlg_Edge,enableNaviFlg_LargeSpace,enableNaviFlg_Ladder,enableNaviFlg_Hole,enableNaviFlg_Door,enableNaviFlg_InSideWall,enableNaviFlg_EdgeOrdinary,enableNaviFlg_reserve0,enableNaviFlagReserve,eyeDist_ForDark,battleStartDist_forDark,eyeDist_ForPitchDark,battleStartDist_forPitchDark,platoonReplyTime,platoonReplyAddRandomTime,eye_BackOffsetDist,eye_BeginDist,targetArriveDist,pointArriveDist,changeStateAction_ToFind,changeStateAction_ToCaution,changeStateAction_ToBattle,goalAction_ToDisappear,disableLocalSteering,actTypeOnFailedPath,interestCategory,goalAction_ToInterest,Unk1,ear_angX,ear_angY,changeStateAction_ToInterest,changeStateAction_ToNormal,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,pad
110053,Dead Soldier (Ojo 1) -- 亡者兵士 （折れ直　嗅覚有　王城1）,10000,110050,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,25,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110054,Dead soldier (for a broken straight makeover. Only closer) -- 亡者兵士 （折れ直 変身用。近づくだけ）,10000,110050,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110060,Dead Soldier (Dagger) -- 亡者兵士 （短剣）,10000,110060,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110061,,10000,110060,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110062,,10000,110060,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110063,,10000,110060,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110070,"Dead Soldier (Common) special standby ※ When you become a combat state, change to another thought ID on the event side -- 亡者兵士 （共通）特殊待機時　※戦闘状態になったら、イベント側で別の思考IDに変更する",10000,110050,0,0,0,0,0,8,3000,0,0,0,0,0,0,0,75,50,50,1,7,12,0,16448,0,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110080,,10000,110070,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110085,,10000,110005,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,6,1,7,12,0,16448,30,0,0,100,30,50,60,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110090,[Monster House] dead soldier (Straight sword) -- 【モンスターハウス】亡者兵士 （直剣）,10000,110030,0,0,0,0,0,8,-1,0.1,0,0,20,0,0,0,100,50,50,1,7,12,0,16448,10,0,0,100,30,25,30,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
110091,[Monster House] dead soldier (Spear + large shield) -- 【モンスターハウス】亡者兵士 （槍＋大盾）,10000,110010,0,0,0,0,0,8,-1,0.1,0,0,8,9910,0,0,100,50,50,1,7,12,0,16448,5,0,0,100,30,25,30,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
110093,[Monster House] dead soldier (lantern) -- 【モンスターハウス】亡者兵士 （ランタン）,10000,110030,0,0,0,0,0,8,-1,0.1,0,0,8,0,0,0,100,50,50,1,7,12,0,16448,5,0,0,100,30,25,30,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
110094,[For City Test] dead Sniper -- 【街テスト用】亡者スナイパー,10000,110020,0,0,0,0,0,9999,-1,0.1,0,0,1000,0,0,0,-1,-1,100,1,7,12,15360,17948,1000,0,0,100,30,180,180,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,0,0,0,0,0,5,-
110098,Dead soldier Test: Straight Sword + Shield -- 亡者兵士テスト用：直剣+盾,10000,110000,0,0,0,0,0,9999,-1,0.1,0,0,20,9910,0,0,100,50,50,1,7,12,15360,17948,20,0,0,100,30,60,100,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,5,-
110100,,10000,110000,0,0,0,0,5,8,3000,0.1,0,0,15,9910,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110105,,10000,110100,0,0,0,0,5,8,3000,0.1,0,0,28,0,0,0,75,50,6,1,7,12,0,16448,28,0,0,100,30,48,32,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
110500,Dead Soldier (Large) _ Axe -- 亡者兵士（大）_斧,10000,110500,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110501,Dead Soldier (Large) _ Axe visibility Low Ojo 1 -- 亡者兵士（大）_斧 視界低い　王城1,10000,110500,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,15,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110510,Dead Soldier (Large) _ Halle Bird -- 亡者兵士（大）_ハルバード,10000,110510,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110511,Dead Soldier (Large) _ Halle Bird Vision/Hearing Low Ojo 1 -- 亡者兵士（大）_ハルバード 視界/聴覚低い　王城1,10000,110510,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,6,1,7,12,0,16448,15,0,0,100,30,15,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110520,,10000,110520,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,50,30,6,1,7,12,0,16448,20,0,0,100,30,30,35,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110580,Dead Soldier (Large) _ Axe _interupttest -- 亡者兵士（大）_斧_INTERUPTTest,110580,110580,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
110590,Dead Soldier (Large) _ for Umeda test -- 亡者兵士（大）_梅田テスト用,10000,110590,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
111000,Dark Knight Straight Sword + Shield -- ダークナイト 直剣 + 盾,10000,111000,0,0,0,0,0,7,-1,0.1,0,0,20,9910,0,0,75,50,6,1,7,12,0,16544,12,0,0,100,0,60,120,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,5,-
111001,Dark Knight Straight Sword + shield (olfactory parameters for events) -- ダークナイト 直剣 + 盾　　（イベント用嗅覚パラメータ）,10000,111000,0,0,0,0,0,7,-1,0.1,0,0,20,9910,0,150,75,50,6,1,7,12,0,16544,150,0,0,100,0,60,120,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,5,-
111050,Dark Knight Straight Sword + shield for Avatar -- ダークナイト 直剣 + 盾　アバター用,10000,111050,0,0,0,0,0,7,-1,0.1,0,0,20,9910,0,9999,9999,999,999,999,999,999,0,16544,999,0,0,100,0,60,120,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,5,-
111098,For the Dark Knight Test (Nakano) -- ダークナイト テスト用（中野）,10000,111000,0,0,0,0,0,7,-1,0.1,0,0,10,0,0,0,75,50,6,1,7,12,0,16544,12,0,0,100,0,60,120,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,5,-
112000,Dead Knight (Sword shield) -- 亡者騎士(剣盾）,10000,112000,0,0,0,0,0,7,3000,0.1,0,0,20,9910,0,0,75,50,50,1,7,12,0,16544,16,0,0,100,0,60,120,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,5,-
113000,Small slugs of caries -- 蝕のナメクジ小,10000,113000,0,0,0,0,5,8,3000,0.1,0,0,10,0,0,0,75,50,50,1,7,12,0,16448,7,0,0,100,0,90,180,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
113010,It's a small arm slug. -- 蝕のナメクジ小　腕だし,10000,113010,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,12,0,0,100,0,60,120,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
113200,A slug of the caries (dead dumpling) -- 蝕のナメクジ(亡者団子）,10000,113200,0,0,0,0,5,9999,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,15360,17948,12,0,0,100,0,60,120,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,5,-
115000,Dead Shi Mace + Large Shield -- 亡者僧兵　メイス＋大盾,10000,115000,0,0,0,0,0,7,3000,0.1,0,0,20,9910,0,0,75,50,50,1,7,12,0,16544,16,0,0,100,0,60,120,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,5,-
115010,Dead Shi both hand held hammer -- 亡者僧兵　両手持ちハンマー,10000,115001,0,0,0,0,0,7,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16544,16,0,0,100,0,60,120,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,5,-
115020,Dead Shi Ice-ax -- 亡者僧兵　ピッケル,10000,115002,0,0,0,0,0,7,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16544,16,0,0,100,0,60,120,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,5,-
115030,Dead Shi Mace + Miracle -- 亡者僧兵　メイス＋奇跡,10000,115003,0,0,0,0,0,7,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16544,16,0,0,100,0,60,120,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,5,-
115040,Dead Shi Long Distance miracle -- 亡者僧兵　遠距離奇跡,10000,115003,0,0,0,0,0,7,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16544,16,0,0,100,0,60,120,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,5,-
115070,Narrow visual range for dead Shi circuit -- 亡者僧兵　巡回用 視覚範囲狭い,10000,115000,0,0,0,0,0,7,3000,0.1,0,0,12,0,0,0,75,50,50,1,7,12,0,16544,16,0,0,100,0,30,60,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,5,-
117000,Skeleton Warrior a Scimitar + shield -- スケルトン戦士A　シミター+盾,10000,117000,0,0,0,0,5,8,3000,0.1,0,0,16,9910,0,0,75,50,50,1,7,12,0,16448,16,0,0,100,0,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
117001,,10000,117000,0,0,0,0,5,8,3000,0.1,0,0,21,9910,0,0,75,50,50,1,7,12,0,16448,21,0,0,100,0,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
117010,Skeleton Warrior A Nodachi -- スケルトン戦士A　野太刀,10000,117001,0,0,0,0,5,8,3000,0.1,0,0,16,0,0,0,75,50,50,1,7,12,0,16448,16,0,0,100,0,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
117030,Skeleton Warrior A bow (pre-creation) -- スケルトン戦士A　弓（先行作成）,10000,117002,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,30,0,0,100,0,45,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
117040,,10000,117001,0,0,0,0,5,8,3000,0.1,0,0,999,0,0,200,75,50,50,1,7,12,0,16448,16,0,0,100,0,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
118000,Skeleton Warrior B: Scimitar one hand -- スケルトン戦士B：シミター片手,10000,118000,0,0,0,0,5,8,3000,0.1,0,0,16,0,0,0,75,50,50,1,7,12,0,16448,16,0,0,100,0,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
118010,Skeleton Warrior B: Scimitar Nitori -- スケルトン戦士B：シミター二刀流,10000,118001,0,0,0,0,5,8,3000,0.1,0,0,16,0,0,0,75,50,50,1,7,12,0,16448,16,0,0,100,0,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
118020,,10000,118001,0,0,0,0,5,8,3000,0.1,0,0,999,0,0,200,75,50,50,1,7,12,0,16448,16,0,0,100,0,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
119000,Dead Priest Grey Tome + Cathedral Church of the Great Shield -- 亡者僧騎士　グレートメイス＋大盾　聖堂教会,10000,119000,0,0,0,0,5,8,3000,0.1,0,0,20,9910,0,0,75,50,50,1,7,12,0,16448,16,0,0,100,0,40,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
119001,,10000,119000,0,0,0,0,5,8,3000,0.1,0,0,20,9910,0,0,75,50,50,1,7,12,0,16448,16,0,0,100,0,40,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
119002,,10000,119000,0,0,0,0,5,8,3000,0.1,0,0,20,9910,0,0,30,20,6,1,7,12,0,16448,16,0,0,100,0,40,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
119005,Dead Priest Grey tome + great Shield Bow Switching Basilica Association -- 亡者僧騎士　グレートメイス＋大盾　弓持ち替え可　聖堂協会,10000,119000,0,0,0,0,5,8,3000,0.1,0,0,20,9910,0,0,75,50,50,1,7,12,0,16448,16,0,0,100,0,40,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
119010,Dead Priest the Great Sword Basilica Church -- 亡者僧騎士　グレートソード　聖堂教会,10000,119001,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,16,0,0,100,0,40,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
119011,,10000,119001,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,16,0,0,100,0,40,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
119012,,10000,119001,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,30,20,6,1,7,12,0,16448,16,0,0,100,0,40,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
119020,,10000,119000,0,0,0,0,5,8,3000,0.1,0,0,35,9910,0,0,75,50,50,1,7,12,0,16448,35,0,0,100,0,40,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
119021,,10000,119000,0,0,0,0,5,8,3000,0.1,0,0,35,9910,0,0,75,50,50,1,7,12,0,16448,35,0,0,100,0,40,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
119050,Dead Knight Grey Tome + Large shield (avatar) -- 亡者僧騎士　グレートメイス＋大盾（アバター）,10000,119050,0,0,0,0,5,8,3000,0.1,0,0,20,9910,0,0,75,50,50,1,7,12,0,16448,16,0,0,100,0,60,120,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
120000,Dwarf man hatchet/ice-ax: blowgun possible -- 矮小人 ハチェット/ピッケル ：吹き矢可能,10000,120000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,60,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,1,0,2,-
120001,Dwarf man hatchet/ice-ax: blowgun narrow View -- 矮小人 ハチェット/ピッケル ：吹き矢可能　視野狭い,10000,120000,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,16,0,0,100,30,60,30,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,1,0,2,-
120002,Dwarf man hatchet/ice-ax: blowgun possible?? -- 矮小人 ハチェット/ピッケル ：吹き矢可能　？？,10000,120000,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,50,1,7,12,0,16448,16,0,0,100,30,25,60,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,1,0,2,-
120003,Dwarf man hatchet/ice-ax: Flame pots available -- 矮小人 ハチェット/ピッケル ：火炎壺可能,10000,120000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,1,0,2,-
120004,Dwarf man hatchet/ice-ax: Fire Pot battery -- 矮小人 ハチェット/ピッケル ：火炎壺砲台,10000,120000,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,30,0,0,100,30,60,60,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
120005,Dwarf man hatchet/ice-ax: blowgun/flame vase not available -- 矮小人 ハチェット/ピッケル ：吹き矢/火炎壺　不可,10000,120000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,1,0,2,-
120006,,10000,120000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,1,0,2,-
120009,,10000,120000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,1,0,2,-
